,Product Name,Avg. Rating,# Ratings,Price,Processor Type,Disk Size,RAM,Processor Speed
1917,"CLX Set TGMSETRTH0B02BM Gaming Desktop - Liquid Cooled AMD Ryzen 9 5900X 3.7GHz 12-Core Processor, 16GB DDR4 Memory, GeForce RTX 3070 8GB GDDR6 Graphics, 240GB SSD, 2TB HDD, WiFi, Windows 11 Home",NO RATING,NO NUM RATING,"$2,319..49",Ryzen 9,2 TB,16 GB,3.7 GHz
1918,"Alienware Aurora R13 Gaming Desktop - Intel Core i7-12700KF, 16GB DDR5 RAM, 1TB SSD + 1TB HDD, NVIDIA GeForce RTX 3070 Ti 8GB GDDR6, Liquid-Cooling, Windows 11 Home - Lunar Light",3.4 out of 5 stars,4,"$2,316..33",Core i7-12700KF,1 TB,16.0 GB,5 GHz
1919,"CYBERPOWERPC Gamer Xtreme VR 3060 Gaming Desktop, Core i5-11600KF (Beat i7-10700KF), GeForce RTX 3060, 32GB RAM, 2TB PCIe SSD+1TB HDD, VR Ready, USB-C, HDMI/DP, RJ45, RGB Case, Peripherals, Win 11",NO RATING,NO NUM RATING,"$2,311..00",Core i5,2 TB,32 GB,3.90 GHz
1920,"Newest Dell XPS 8940 Premium Desktop PC, 10th Gen i7-10700, GeForce GTX 1650 Super, 64GB DDR4 RAM, 2TB PCIe SSD, WiFi, Bluetooth, HDMI, DP, USB-A/C, Wired Keyboard & Mouse, Win 10 Pro",4.5 out of 5 stars,2,"$2,310..32",Core i7,2 TB,64 GB,4.80 GHz
1921,"Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 24GB RAM, 8TB SSD + 10TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 11 Pro",NO RATING,NO NUM RATING,"$2,309..00",Core i7,18000 GB,24 GB,3.60 GHz
1922,"Alienware Aurora R13 Gaming Desktop - Intel Core i7-12700F, 16GB DDR5 RAM, 512GB SSD + 1TB HDD, RTX 3060Ti 8GB GDDR6, Air Cooled, 6 Months Dell Migrate Services, Windows 11 Home - Lunar Light",3.4 out of 5 stars,4,"$1,901..64",Core i7,1 TB,16 GB,4.9 GHz
1923,"SkyTech Archangel 3.0 Gaming Computer PC Desktop - Ryzen 5 3600 6-Core 3.6GHz, RTX 3060 12GB, 1TB SSD, 16GB DDR4 3200, RGB Fans, AC WiFi, 600W Gold PSU, Windows 10 Home 64-bit, White",4.4 out of 5 stars,243,"$1,399..99",Ryzen 5 3600,1 TB,16 GB,3.60 GHz
1924,"Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 32GB RAM, 8TB SSD + 8TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 11 Pro",NO RATING,NO NUM RATING,"$2,309..00",Core i7,16000 GB,32 GB,3.60 GHz
1925,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 32GB RAM, 8TB SSD + 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",NO RATING,NO NUM RATING,"$2,309..00",Core i7,20000 GB,32 GB,2.50 GHz
1926,"2022 ASUS ROG Strix G15CE (Intel 8-Core i7-11700F, 64GB RAM, 2TB PCIe SSD + 1TB HDD, GeForce RTX 3070), Gaming Desktop Computer, Type-C, Wi-Fi 6, B560 Motherboard, IST Computers Numpad, Windows 10",3.5 out of 5 stars,7,"$2,299..99",Core i7,2 TB,64 GB,2.50 GHz
1927,"CUK Aegis R by MSI Gaming Desktop (Liquid Cooled Intel Core i9-12900KF, 32GB DDR4 RAM, 512GB NVMe SSD + 2TB HDD, NVIDIA GeForce RTX 3060 12GB, Windows 10 Home) Gamer PC Computer",4.5 out of 5 stars,30,"$2,299..99",Core i9,2512 GB,32 GB,2.40 GHz
1928,"iBUYPOWER Trace5MR 193a Liquid Cooling Gaming Desktop Computer, AMD Ryzen 9 5900X 3.7GHz, 16GB RAM, 1TB SSD, AMD Radeon RX 6800XT 16GB, Windows 10 Home, Free Upgrade to Windows 11",NO RATING,NO NUM RATING,"$2,299..99",-,-,16.0 GB,3.7 GHz
1929,"HP OMEN 25L Gaming Desktop PC (AMD Ryzen 5 5600X Processor, NVIDIA RTX 3070 Graphics Card, Windows 10 Home, Glass Window, 2TB PCIe Gen 4 SSD, 16GB HyperX 3200MHz RGB DDR4 RAM) VR Ready",3.9 out of 5 stars,13,"$2,299..99",Ryzen 5,2 TB,16 GB,3.70 GHz
1930,"OMEN 25L Gaming Desktop Gamer Tower, 10th 8-Core i7-10700F Processor up to 4.8 GHz, GeForce RTX 2060 Graphics (64GB DDR4 RAM | 4TB SATA SSD | 1TB HDD) WiFi Bluetooth Windows 10 PRO JTD Mouse Pad",NO RATING,NO NUM RATING,"$2,299..99",Core i7,4 TB,64 GB,4.80 GHz
1931,"Cobratype Bunzi Gaming Desktop PC – Intel Core i5-12600K, RTX 3060, 16 GB DDR5, 2 TB NVMe, AIO Liquid Cooler, Windows 11 Pro",NO RATING,NO NUM RATING,,Core i5,2 TB,16 GB,2.80 GHz
1932,"Cobratype Sonora Gaming Desktop PC – Ryzen 5800X, RTX 3060 Ti, 32GB DDR4, 1TB NVMe, AIO Liquid Cooler",NO RATING,NO NUM RATING,,Ryzen 7,1 TB,32 GB,3.80 GHz
1933,"Cobratype Ladon Gaming Desktop PC - Intel Core i7-12700KF, RTX 3060, 32GB DDR4, 2TB NVMe, AIO Liquid Cooler, Windows 11 Pro",NO RATING,NO NUM RATING,,Intel Core i7,2 TB,32 GB,5.00 GHz
1934,"Cobratype Anaconda Gaming Desktop PC - Intel Core i9-10900F, RTX 3060 Ti, 32GB DDR4, 1TB NVMe, AIO Liquid Cooler, Gaming Monitor, Keyboard, & Mouse Included",NO RATING,NO NUM RATING,,Intel Core i9,1 TB,32 GB,5.20 GHz
1935,Adamant Custom 6-Core Compact Size Gaming Desktop Computer Intel Core i7-11700K 3.6GHz H570M Prime 16Gb DDR4 1TB NVMe 3500MB/s SSD 600W WiFi Bluetooth USB Type-C Geforce RTX 3060 12Gb,NO RATING,NO NUM RATING,"$2,299..99",Core i7,1 TB,16 GB,3.60 GHz
1936,Adamant Custom 6-Core Liquid Cooled Gaming Desktop Computer PC AMD Ryzen 5 5600X 3.7GHz X570 16Gb DDR4 1TB NVMe 3500MB/s SSD 600W PSU WiFi Bluetooth Geforce RTX 3060 Ti 8Gb,NO RATING,NO NUM RATING,"$2,299..99",AMD R Series,1 TB,16 GB,3.70 GHz
1937,Adamant Custom 16-Core Workstation Desktop Computer System AMD Ryzen 9 5950X 3.4Ghz X570 Tuf Series 32Gb RAM 512Gb NVMe SSD WiFi Bluetooth Quadro T600 4Gb 4X MiniDisplayPort,NO RATING,NO NUM RATING,"$2,299..99",Ryzen 9,250 GB,32 GB,3.40 GHz
1938,Adamant Custom 6-Core Gaming Desktop Computer AMD Ryzen 5 5600X 3.7Ghz X570 Series 16Gb DDR4 RAM 500Gb NVMe 3500MB/s SSD 600W PSU Geforce RTX 3070 8Gb,NO RATING,NO NUM RATING,"$2,299..99",AMD R Series,500 GB,16 GB,3.60 GHz
1939,Adamant Custom 6-Core Gaming Desktop Computer PC AMD Ryzen 5 5600X 3.7Ghz 16Gb DDR4 RAM 250Gb 970 NVMe SSD 600W PSU Geforce RTX 3070 8Gb,NO RATING,NO NUM RATING,"$2,299..99",AMD R Series,250 GB,8 GB,3.60 GHz
1940,"ROG Strix G15CE Gaming Desktop PC, Intel 11th 8-Core i7-11700F(Up to 4.9GHz), GeForce RTX 3070, 32GB DDR4 RAM, 1TB SSD + 2TB HDD, Wi-Fi 5, Windows 10 Home",NO RATING,NO NUM RATING,"$2,299..98",Intel Core i7,1 TB,32 GB,2.50 GHz
1941,"CLX Set Gaming Desktop - Liquid Cooled AMD Ryzen 7 5800X 3.8GHz 8-Core Processor, 32GB DDR4 Memory, Radeon RX 6700 XT 12GB GDDR6 Graphics, 500GB SSD, 4TB HDD, WiFi, Windows 10 Home 64-bit",NO RATING,NO NUM RATING,"$2,299..49",Ryzen 7,4 TB,-,3.8 GHz
1942,"ROG Strix GL10DH Gaming Desktop PC, AMD Ryzen 7 3700X, GeForce GTX 1660 Ti, 16GB DDR4 RAM, 512GB SSD, Wi-Fi 5, Windows 10 Home, GL10DH-AH762",4.5 out of 5 stars,222,,Ryzen 7 3700X,512 GB,16 GB,4.4 GHz
1943,"2021 Newest ASUS ROG Strix G15CE Gaming Desktop Computer, GeForce RTX 3080, Intel 11th 8-Core i7-11700KF(Up to 5.0GHz), 16GB 3200MHz DDR4 RAM, 512GB SSD + 2TB HDD, Wi-Fi 6, B560 Motherboard+JVQ Mouse",2.1 out of 5 stars,3,"$2,299..00",Core i7,2.5 GB,16 GB,3.60 GHz
1944,"Dell XPS 8930 Tower Desktop - 9th Gen Intel 8-Core i7-9700 Processor up to 4.70 GHz, 64GB Memory, 2TB SSD + 2TB Hard Drive, Intel UHD 630 Graphics, Windows 10 Pro, Black",4.3 out of 5 stars,51,,Core i7,4000 GB,64 GB,3 GHz
1945,"ASUS ROG Strix RTX 3070 8GB GDDR6 Gaming Desktop Computer, Intel 8-Core i7-11700 up to 4.9GHz, 64GB DDR4 RAM, 2TB PCIe SSD + 1TB HDD, WiFi 6, Bluetooth 5, USB-C, Windows 10, BROAGE 64GB Flash Drive",3.5 out of 5 stars,3,"$2,299..00",Core i7,2 TB,64 GB,2.5 GHz
1946,"Lenovo Legion 5i Tower 1TB SSD 32GB RAM Extreme Win 10 PRO (Intel Core i7-11700K CPU 3.60GHz Turbo Boost to 5.00GHz, 1 TB SSD, 32 GB RAM, NVIDIA GeForce GTX, Win 10 PRO) Desktop Gen 6 PC Computer",NO RATING,NO NUM RATING,"$2,299..00",Core i7,1 TB,32 GB,5.00 GHz
1947,"Lenovo Legion 5i Tower 256GB SSD 10TB HD Win 10 PRO (Intel Core i7-11700K CPU 3.60GHz Turbo to 5.00GHz, 256 GB SSD + 10 TB HD, 16 GB RAM, NVIDIA GeForce GTX, Win 10 PRO) Desktop Gen 6 PC Computer",NO RATING,NO NUM RATING,"$2,299..00",Core i7,10.25 TB,16 GB,5.00 GHz
1948,"Alienware Aurora R13 Gaming Desktop - Intel Core i7-12700F, 16GB DDR5 RAM, 512GB SSD + 1TB HDD, RTX 3060Ti 8GB GDDR6, Air Cooled, 6 Months Dell Migrate Services, Windows 11 Home - Lunar Light",3.4 out of 5 stars,4,"$1,901..64",Core i7,1 TB,16 GB,4.9 GHz
1949,"YEYIAN Katana X21 Gaming PC Computer, Intel 12th Gen Alder Lake i7-12700KF 12-Core 3.6GHz, GeForce RTX 3070 8GB GDDR6, 1TB NVMe Gen 4 SSD, 16GB DDR4 3600MHz, 120mm AIO, WiFi 6, BT 5.2, 650W 80+ Gold",4.4 out of 5 stars,130,"$2,049..00",Core i7,2 GB,16 GB,3.60 GHz
1950,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9GHz CPU |64GB RAM, 512GB SSD + 3TB HDD| NVIDIA® GeForce RTX™ 3060, 12GB| Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 14",NO RATING,NO NUM RATING,"$2,299..00",Intel Core i7,3512 GB,64 GB,2.80 GHz
1951,"Dell OptiPlex 3080 Micro Desktop 8TB SSD 32GB RAM (Intel Core i7-10700K Processor with Turbo Boost to 5.10GHz, 32 GB RAM, 8 TB SSD, Win 10 Pro) PC Business Computer",NO RATING,NO NUM RATING,"$2,299..00",Intel Core i7,8 TB,32 GB,5.10 GHz
1952,"Lenovo Legion Tower 5i Gaming & Entertainment Desktop PC (Intel i5-11400 6-Core, 8GB RAM, 4TB SATA SSD, GTX 1650 Super, WiFi, Bluetooth, HDMI, USB 3.2, Display Port, Win 11 Pro) with Hub",NO RATING,NO NUM RATING,"$2,299..00",Core i5,4 TB,8 GB,2.60 GHz
1953,"Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 64GB RAM, 8TB SSD + 2TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 11 Pro",NO RATING,NO NUM RATING,"$2,299..00",Core i7,10000 GB,64 GB,3.60 GHz
1954,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 64GB RAM, 8TB SSD + 8TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",NO RATING,NO NUM RATING,"$2,299..00",Core i7,16000 GB,64 GB,2.50 GHz
1955,iBUYPOWER Desktop Gaming Computer | Intel Core i7-10700F | NVIDIA GeForce GTX 1660Ti | 32GB DDR4 Memory | 1024GBSSD +1TBHDD | Mouse and Keyboard | Windows 10 | with Woov Mouse Pad Bundle,4.2 out of 5 stars,11,"$2,299..00",Core i7,2000 GB,32 GB,2.90 GHz
1956,iBUYPOWER Desktop Gaming Computer | Intel Core i7-10700F | NVIDIA GeForce GTX 1660Ti | 16GB DDR4 Memory | 480GBSSD +1TBHDD | Mouse and Keyboard | Windows 10 | with Woov Accessory Bundle,2.9 out of 5 stars,5,"$2,299..00",Core i7,1480 GB,16 GB,2.90 GHz
1957,"Velztorm Tempix CTO mATX Gaming Desktop PC White (Intel i5-10400F 6-Core, 32GB DDR4, 512GB PCIe SSD + 2TB HDD (3.5), GeForce GTX 1660 Super 6GB, WiFi 5, BT, RGB Fans, 750W PSU,Win 10 Pro)",NO RATING,NO NUM RATING,"$2,298..00",Core i5,512 GB,32 GB,2.90 GHz
1958,"Alienware Aurora R10 Gaming Desktop, AMD Ryzen 7 5800, Radeon RX 6800 XT 16GB, 2TB NVMe SSD, 64GB RAM, DisplayPort, HDMI, Wi-Fi, Bluetooth, RGB FX Lighting - Windows 10 Pro (RENEWED)",NO RATING,NO NUM RATING,"$2,289..99",AMD Ryzen 7,2 TB,64 GB,4.60 GHz
1959,"CLX Set Gaming Desktop -Liquid Cooled Intel Core i9 10900KF 3.7GHz 10-Core Processor, 32GB DDR4 Memory, GeForce RTX 3060 Ti 8GB GDDR6 Graphics, 960GB SSD, 4TB HDD, WiFi, Windows 11 Home 64-bit Black",NO RATING,NO NUM RATING,"$2,289..49",Intel Core i9,4 TB,32 GB,3.7 GHz
1960,"CLX Set Gaming Desktop - Liquid Cooled AMD Ryzen 7 5800X 3.8GHz 8-Core Processor, 16GB DDR4 Memory, GeForce RTX 3070 Ti 8GB GDDR6X Graphics, 500GB SSD, 3TB HDD, WiFi, Windows 11 Home 64-bit, Black",NO RATING,NO NUM RATING,,Ryzen 7,3 TB,16.0 GB,3.8 GHz
1961,"Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 16GB RAM, 8TB SSD + 10TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 11 Pro",NO RATING,NO NUM RATING,"$2,289..00",Core i7,18000 GB,16 GB,3.60 GHz
1962,"Dell OptiPlex 3080 Small Form Factor Desktop 2TB SSD 16TB HD 32GB RAM Extreme (Intel Core i7-10700K CPU Turbo Boost to 5.10GHz, 32 GB RAM, 2 TB SSD + 16 TB HD, Win 10 Pro) SFF PC Business Computer",NO RATING,NO NUM RATING,"$2,288..00",Intel Core i7,18 TB,32 GB,5.10 GHz
1963,"Dell OptiPlex 3080 Small Form Factor Desktop 8TB SSD 32GB RAM Extreme (Intel Core i7-10700K Processor Turbo Boost to 5.10GHz, 32 GB RAM, 8 TB SSD, Win 10 Pro) SFF PC Business Computer",NO RATING,NO NUM RATING,"$2,288..00",Intel Core i7,8 TB,32 GB,5.10 GHz
1964,Adamant Custom 6-Core Gaming Desktop Computer PC System AMD Ryzen 5 5600X 3.7Ghz X570 Series 16Gb DDR4 RAM 4TB HDD 1TB NVMe SSD 600W PSU Geforce RTX 2060 6Gb,NO RATING,NO NUM RATING,"$2,279..99",Ryzen 5,4 TB,16 GB,3.70 GHz
1965,"HP Pavilion TP01 Tower Desktop Computer - 10th Gen Intel Core i7-10700F up to 4.70 GHz CPU, 64GB RAM, 4TB SSD + 12TB HDD, AMD Radeon RX 550 Graphics, DVD-Writer, Windows 10 Home",NO RATING,NO NUM RATING,"$2,279..00",Core i7,16000 GB,64 GB,2.90 GHz
1966,"Lenovo Legion Tower 5i Gaming & Entertainment Desktop PC (Intel i5-11400 6-Core, 8GB RAM, 4TB SATA SSD, GTX 1650 Super, WiFi, Bluetooth, HDMI, USB 3.2, Display Port, Win 10 Pro) with Hub",NO RATING,NO NUM RATING,"$2,279..00",Core i5,4 TB,8 GB,2.60 GHz
1967,"2021 Latest Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 8GB RAM, 8TB SSD + 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 10",NO RATING,NO NUM RATING,"$2,279..00",Core i7,20000 GB,8 GB,3.60 GHz
1968,"Dell XPS 8940 Special Edition Business Desktop PC, Intel Core i7-11700, Windows 11 Home, 32GB RAM, 512GB SSD + 1TB HDD, GeForce RTX 3060, DVD-RW, WiFi, Bluetooth, HDMI, DP, USB-A/C",NO RATING,NO NUM RATING,"$2,269..00",Core i7,512 GB,32 GB,4.80 GHz
1969,"Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 64GB RAM, 8TB SSD + 1TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 11 Pro",NO RATING,NO NUM RATING,"$2,269..00",Core i7,9000 GB,64 GB,3.60 GHz
1970,"2021 Latest Dell XPS 8940 Desktop - 11th Gen Intel Core i9-11900K up to 5.3GHz CPU, 16GB RAM, 4TB SSD + 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 10",NO RATING,NO NUM RATING,"$2,269..00",Core i9,16000 GB,16 GB,3.50 GHz
1971,"Dell OptiPlex 3080 Small Form Factor Desktop 2TB SSD 10TB HD 32GB RAM EXTREME(Intel Core i9-10900 Processor Turbo Boost to 5.20GHz, 32 GB RAM, 2 TB SSD + 10 TB HD, Win 10 Pro) SFF PC Business Computer",4.0 out of 5 stars,2,"$2,263..00",Core i9,12 TB,32 GB,5.20 GHz
1972,"MSI Aegis R Gaming Desktop Computer, 8- Core i7-10700F, NVIDIA GeForce RTX 3060 12GB (64GB DDR4 RAM | 1TB PCIe SSD | 2TB HDD) Wi-Fi Bluetooth Windows 10 VR-Ready Gamer Tower Bundle JTD Mouse Pad",5.0 out of 5 stars,1,"$2,259..99",Core i7,1 TB,64 GB,4.80 GHz
1973,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 64GB DDR4 Memory, 256GB SSD + 8TB SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",NO RATING,NO NUM RATING,"$2,259..99",Core i7,8256 GB,64 GB,3.20 GHz
1974,"Alienware Aurora R13 Gaming Desktop - Intel Core i7-12700F, 16GB DDR5 RAM, 512GB SSD + 1TB HDD, RTX 3060Ti 8GB GDDR6, Air Cooled, 6 Months Dell Migrate Services, Windows 11 Home - Lunar Light",3.4 out of 5 stars,4,"$1,901..64",Core i7,1 TB,16 GB,4.9 GHz
1975,"YEYIAN Kunai X21 Gaming PC Computer, Intel 12th Gen Alder Lake i5-12600K 10-Core 3.7GHz, GeForce RTX 3060 12GB GDDR6, 1TB NVMe Gen 4 SSD, 16GB DDR4 3600MHz, 240mm AIO, WiFi 6, BT 5.2",4.4 out of 5 stars,62,"$1,699..00",Core i5,1 TB,16.00 GB,3.70 GHz
1976,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 64GB DDR4 Memory, 1TB SSD + 6TB 5400 RPM Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",NO RATING,NO NUM RATING,"$2,259..99",Core i5,7000 GB,64 GB,3.00 GHz
1977,"CLX Set TGMSETRTH0C39BM Gaming Desktop - Liquid Cooled Intel Core i9 10850K 3.6GHz 10-Core Processor, 32GB DDR4 Mem, GeForce RTX 3060 Ti 8GB GDDR6 Graphics, 960GB SSD, 4TB HDD, WiFi, Windows 11 Home",NO RATING,NO NUM RATING,"$2,259..49",Intel Core i9,4 TB,32.0 GB,3.6 GHz
1978,"CLX Set VR-Ready Gaming Desktop - Liquid Cooled Intel Core i9 9900KF 3.6Ghz 8-Core Processor, 16GB DDR4 Memory, GeForce RTX 3070 8GB GDDR6 Graphics, 480GB SSD, 2TB HDD, WiFi, Windows 10 Home 64-bit",NO RATING,NO NUM RATING,"$2,259..49",Core i9,2 TB,16 GB,3.60 GHz
1979,"MSI Aegis RS 12TG-261 Gaming & Entertainment Desktop PC (Intel i7-12700KF 12-Core, 16GB DDR5 4800MHz RAM, 1TB SSD, GeForce RTX 3060 Ti, WiFi, Bluetooth, Backlit KB, HDMI, Win 11 Home) with Hub",NO RATING,NO NUM RATING,"$2,259..00",Core i7,1 TB,16 GB,3.60 GHz
1980,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 64GB RAM, 8TB SSD + 6TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",NO RATING,NO NUM RATING,"$2,259..00",Core i7,14000 GB,64 GB,2.50 GHz
1981,"2021 Latest Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 24GB RAM, 8TB SSD + 10TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 10",NO RATING,NO NUM RATING,"$2,259..00",Core i7,18000 GB,24 GB,3.60 GHz
1982,"Velztorm Gaming Desktop PC Black (AMD Ryzen 7 3700X 8-Core, 16GB DDR4, 512GB m.2 SATA SSD + 2TB HDD (3.5), GeForce GTX 1660 Super, 6GB,120mm AIO, RGB Fans,750W PSU, Win 10 Pro)",NO RATING,NO NUM RATING,"$2,258..00",AMD Ryzen 7,512 GB,16 GB,3.60 GHz
1983,"CUK MPG Velox by MSI Gaming Desktop (AMD Ryzen 7 5800X, 32GB DDR4 RAM, 512GB NVMe SSD + 2TB HDD, NVIDIA GeForce RTX 3070 TI 8GB, Windows 11 Home) Gamer PC Computer",5.0 out of 5 stars,10,"$2,249..99",AMD R Series,2512 GB,32 GB,3.80 GHz
1984,"CUK Stratos Mini Gaming PC (Liquid Cooled Intel Core i9 K-Series, 32GB RAM, 512GB NVMe + 1TB HDD, NVIDIA GeForce RTX 3070 8GB, 650W PSU, AC WiFi, Windows 10 Home) Tiny RGB Desktop Gamer Computer",4.0 out of 5 stars,15,"$2,249..99",Core i9,1512 GB,32 GB,3.70 GHz
1985,"Cobratype Canebrake Gaming Desktop PC – Ryzen 5600X, RTX 3060 Ti, 32GB DDR4, 2TB NVMe, AIO Liquid Cooler",NO RATING,NO NUM RATING,,Ryzen 5,2 TB,32 GB,3.70 GHz
1986,Adamant Custom 6-Core Micro Tower Gaming Desktop Computer PC AMD Ryzen 5 5600X 3.7GHz 16Gb DDR4 1TB NVMe 3100MB/s SSD 4TB HDD 600W PSU WiFi Bluetooth Geforce RTX 3060 12Gb,NO RATING,NO NUM RATING,"$2,249..99",AMD R Series,4 TB,16 GB,3.70 GHz
1987,Adamant Custom 6-Core Micro Tower Gaming Desktop Computer AMD Ryzen 5 5600X 3.7GHz 16Gb DDR4 500Gb NVMe 3100MB/s SSD 2TB HDD 600W PSU WiFi Bluetooth Geforce RTX 3060 Ti 8Gb,NO RATING,NO NUM RATING,"$2,249..99",AMD R Series,2 TB,16 GB,3.70 GHz
1988,"Cobratype Bushmaster Gaming Desktop PC - Intel Core i5 12600K, RTX 3070 Ti, 16 GB DDR4, 1 TB NVMe, AIO Liquid Cooler, Windows 11 Pro",NO RATING,NO NUM RATING,,Intel Core i5,1 TB,16 GB,4.90 GHz
1989,Adamant Custom 6-Core Gaming Desktop Computer PC AMD Ryzen 5 5600X 3.7GHz X570 16Gb DDR4 500Gb NVMe PCIe 4.0 SSD 2TB HDD 600W PSU WiFi Bluetooth Geforce RTX 3060 12Gb,NO RATING,NO NUM RATING,"$2,249..99",AMD R Series,2 TB,16 GB,3.70 GHz
1990,Adamant Custom 6-Core Gaming Desktop Computer PC AMD Ryzen 5 5600X 3.7GHz X570 32Gb DDR4 1TB NVMe 3500MB/s SSD 600W PSU WiFi Bluetooth Geforce RTX 3060 12Gb,NO RATING,NO NUM RATING,"$2,249..99",AMD R Series,1 TB,32 GB,3.70 GHz
1991,Adamant Custom 6-Core Gaming Desktop Computer PC AMD Ryzen 5 5600X 3.7GHz X570 32Gb DDR4 500Gb NVMe 3500MB/s SSD 600W PSU WiFi Bluetooth Geforce RTX 3060 12Gb,NO RATING,NO NUM RATING,"$2,249..99",AMD R Series,500 GB,32 GB,3.70 GHz
1992,Adamant Custom 6-Core Gaming Desktop Computer PC AMD Ryzen 5 5600X 3.7Ghz 16Gb DDR4 RAM 4TB HDD 500Gb SSD 600W PSU Geforce RTX 2060 6Gb,NO RATING,NO NUM RATING,"$2,249..99",AMD R Series,4 TB,16 GB,3.60 GHz
1993,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 64GB DDR4 Memory, 1TB SSD + 4TB SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",NO RATING,NO NUM RATING,"$2,249..99",Core i7,5000 GB,64 GB,3.20 GHz
1994,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 64GB DDR4 Memory, 512GB SSD + 6TB SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",NO RATING,NO NUM RATING,"$2,249..99",Core i7,6512 GB,64 GB,3.20 GHz
1995,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 32GB DDR4 Memory, 4TB Solid State Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",NO RATING,NO NUM RATING,"$2,249..99",Core i5,4000 GB,32 GB,3.00 GHz
1996,"CLX Set Gaming Desktop - Liquid Cooled Intel Core i7 11700KF 3.6GHz 8-Core Processor, 32GB DDR4 Memory, Radeon RX 6700 XT 12GB GDDR6 Graphics, 500GB SSD, 4TB HDD, WiFi, Windows 10 Home 64-bit",NO RATING,NO NUM RATING,"$2,249..49",Core i7,4 TB,-,3.6 GHz
1997,"CLX Set VR-Ready Gaming Desktop - Liquid Cooled AMD Ryzen 7 5800X 3.8GHz 8-Core Processor, 32GB DDR4 Memory, GeForce RTX 3060 Ti 8GB GDDR6 Graphics, 960GB SSD, 4TB HDD, WiFi, Windows 11 Home 64-bit",NO RATING,NO NUM RATING,"$2,249..49",Ryzen 7,4 TB,32 GB,3.8 GHz
1998,"Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 24GB RAM, 8TB SSD + 8TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 11 Pro",NO RATING,NO NUM RATING,"$2,249..00",Core i7,16000 GB,24 GB,3.60 GHz
