,Product Name,Avg. Rating,# Ratings,Price,Processor Type,Disk Size,RAM,Processor Speed,Brand,Bluetooth,Liq. Cooled,RAM: Type,RAM : GB,Processor Speed: GHz,Disk Size: GB
2408,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 32GB DDR4 Memory, 1TB SSD + 8TB 5400 RPM Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0/0,0,1939.99,Intel Core i5,9000 GB,32 GB,3.00 GHz,Dell,0,0,GB,32.0,3.0,9000.0 GB
2409,"Lenovo Legion Tower 5i Gaming & Entertainment Desktop PC (Intel i5-11400 6-Core, 16GB RAM, 1TB PCIe SSD + 2TB HDD (3.5), GTX 1650 Super, WiFi, Bluetooth, HDMI, USB 3.2, Win 10 Pro) with Hub",0.0/0,0,1939.0,Intel Core i5,1 TB,16 GB,2.60 GHz,Lenovo,1,0,GB,16.0,2.6,1000.0 GB
2410,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 8GB RAM, 8TB SSD + 2TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0/0,0,1939.0,Intel Core i7,10 TB,8 GB,2.50 GHz,Dell,0,0,GB,8.0,2.5,10000.0 GB
2411,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 8GB RAM, 4TB SSD + 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0/0,0,1939.0,Intel Core i7,16 TB,8 GB,2.50 GHz,Dell,0,0,GB,8.0,2.5,16000.0 GB
2412,"Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 64GB RAM, 4TB SSD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 11 Pro",0.0/0,0,1939.0,Intel Core i7,4000 GB,64 GB,3.60 GHz,Dell,0,0,GB,64.0,3.6,4000.0 GB
2413,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 8GB RAM, 8TB SSD + 4TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0/0,0,1939.0,Intel Core i7,12000 GB,8 GB,2.50 GHz,Dell,0,0,GB,8.0,2.5,12000.0 GB
2414,"Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 8GB RAM, 4TB SSD + 10TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 11 Pro",0.0/0,0,1939.0,Intel Core i7,14000 GB,8 GB,3.60 GHz,Dell,0,0,GB,8.0,3.6,14000.0 GB
2421,HP OMEN Obelisk Premium Gaming Desktop | Intel 8-Core i7-9700 up to 4.7GHz | 16GB RAM | 256GB SSD Boot 2TB HDD | NVIDIA GeForce GTX 1660Ti 6GB GDDR6 | Keyboard & Mouse | Windows 10 (Renewed),0.0/0,0,1930.44,Intel Core i7,256 GB,16 GB,3.00 GHz,OMEN,0,0,GB,16.0,3.0,256.0 GB
2422,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 64GB DDR4 Memory, 512GB SSD + 2TB 7200 RPM Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0/0,0,1929.99,Intel Core i5,2512 GB,64 GB,3.00 GHz,Dell,0,0,GB,64.0,3.0,2512.0 GB
2423,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i5-8500 6-Core Processor up to 4.10 GHz, 64GB DDR4 Memory, 128GB SSD + 4TB 7200 RPM Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0/0,0,1929.99,Intel Core i5,4128 GB,64 GB,3.00 GHz,Dell,0,0,GB,64.0,3.0,4128.0 GB
2424,"Lenovo Legion Tower 5i Gaming & Entertainment Desktop PC (Intel i5-11400 6-Core, 8GB RAM, 2TB PCIe SSD, GTX 1650 Super, WiFi, Bluetooth, HDMI, USB 3.2, Display Port, Win 10 Pro) with Hub",0.0/0,0,1929.0,Intel Core i5,2 TB,8 GB,2.60 GHz,Lenovo,1,0,GB,8.0,2.6,2000.0 GB
2425,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 16GB RAM, 8TB SSD + 2TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0/0,0,1929.0,Intel Core i7,10000 GB,16 GB,2.50 GHz,Dell,0,0,GB,16.0,2.5,10000.0 GB
2426,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 16GB RAM, 4TB SSD + 12TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0/0,0,1929.0,Intel Core i7,16000 GB,16 GB,2.50 GHz,Dell,0,0,GB,16.0,2.5,16000.0 GB
2427,"Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 16GB RAM, 4TB SSD + 8TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 11 Pro",0.0/0,0,1929.0,Intel Core i7,12000 GB,16 GB,3.60 GHz,Dell,0,0,GB,16.0,3.6,12000.0 GB
2428,"2021 Latest Dell XPS 8940 Desktop - 11th Gen Intel Core i9-11900K up to 5.3GHz CPU, 16GB RAM, 1TB SSD + 10TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 10",0.0/0,0,1929.0,Intel Core i9,11000 GB,16 GB,3.50 GHz,Dell,0,0,GB,16.0,3.5,11000.0 GB
2429,2019 Dell Alienware Aurora R10 Desktop - AMD Ryzen 5 - Ryzen 5-5600 - Six Core 4.6Ghz - 1TB SSD - 16GB RAM - Nvidia GeForce RTX 3060 Ti - Windows 10 Pro (Renewed),0.0/0,0,1926.94,Ryzen 7,1000 GB,16.00 GB,3.70 GHz,Alienware,0,0,GB,16.0,3.7,1000.0 GB
2431,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 64GB DDR4 Memory, 128GB SSD + 1TB SATA Hard Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro",0.0/0,0,1919.99,Intel Core i7,1128 GB,64 GB,3.20 GHz,Dell,0,0,GB,64.0,3.2,1128.0 GB
2432,"CLX Set VR-Ready Gaming Desktop - AMD Ryzen 9 3900X 3.8GHz 12-Core Processor, 16GB DDR4 Memory, GeForce RTX 3060 Ti 8GB GDDR6 Graphics, 480GB SSD, 2TB HDD, WiFi, Windows 11 Home 64-bit, Black",0.0/0,0,1919.49,Ryzen 9,2 TB,16 GB,3.8 GHz,CLX,0,0,GB,16.0,3.8,2000.0 GB
2433,"Intel NUC 11 Extreme Kit 8L Sized PC Windows 10 Pro Business Workstation Desktop, Intel Octa-Core i7 Processor, 64GB DDR4 RAM, 2TB PCIe SSD, WiFi 6, Bluetooth 5.2, Thunderbolt 4, 64GB Flash Drive",5.0/5,1,1919.0,Intel Core i7,2 TB,64 GB,3.2 GHz,Adamant,1,0,GB,64.0,3.2,2000.0 GB
2434,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 32GB RAM, 4TB SSD + 8TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Pro, Black",0.0/0,0,1919.0,Intel Core i7,12 TB,32 GB,2.50 GHz,Dell,0,0,GB,32.0,2.5,12000.0 GB
2435,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 24GB RAM, 8TB SSD + 1TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0/0,0,1919.0,Intel Core i7,9000 GB,24 GB,2.50 GHz,Dell,0,0,GB,24.0,2.5,9000.0 GB
2436,"Dell XPS 8940 Desktop Computer - 11th Gen Intel Core i7-11700 up to 4.9 GHz CPU, 32GB RAM, 4TB SSD + 10TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD Burner, Windows 11 Home, Black",0.0/0,0,1919.0,Intel Core i7,14000 GB,32 GB,2.50 GHz,Dell,0,0,GB,32.0,2.5,14000.0 GB
2437,"2021 Latest Dell XPS 8940 Desktop - 11th Gen Intel Core i7-11700K up to 5.0 GHz CPU, 32GB RAM, 4TB SSD + 6TB HDD, Intel UHD Graphics 750, Killer Wi-Fi 6, 500W PSU, DVD-RW, Windows 10",0.0/0,0,1919.0,Intel Core i7,10000 GB,32 GB,3.60 GHz,Dell,0,0,GB,32.0,3.6,10000.0 GB
2438,"CyberPowerPC Gamer Supreme Liquid Cool Gaming Desktop Computer, Intel Core i7-12700KF 3.6GHz, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 3060 12GB, Windows 11 Home",0.0/0,0,1910.99,Intel Core i7,16 GB,-,3 GHz,CyberpowerPC,0,1,metric,0.0,3.0,16.0 GB
2439,"HP OMEN 30L GT13 5th Gen Gaming & Business Desktop PC (AMD Ryzen 5 5600G 6-Core, 16GB RAM, 1TB HDD (3.5), RTX 3060, WiFi, HDMI, Display Port, Win 11 Pro) with Hub",0.0/0,0,1910.0,AMD R Series,1 TB,16 GB,3.90 GHz,OMEN,0,0,GB,16.0,3.9,1000.0 GB
2440,"Dell Optiplex 7060 SFF Desktop - 8th Gen Intel Core i7-8700 6-Core Processor up to 4.60 GHz, 64GB DDR4 Memory, 256GB Solid State Drive, Intel UHD Graphics 630, DVD Burner, Windows 10 Pro (64-bit)",0.0/0,0,1909.99,Intel Core i7,256 GB,64 GB,3.20 GHz,Dell,0,0,GB,64.0,3.2,256.0 GB
